"datefed","species","site","ratID","seedfate"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
"8/24/2017","passiflora foetida","anao","pepe","destroyed"
